,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2023-02-15,22199.84,24380.0,22047.28,24324.05,375669.16,375669.16,2124.209999999999
2023-02-16,24322.87,25250.0,23505.25,23517.72,450080.68,450080.68,-805.1499999999978
2023-02-17,23517.72,25021.11,23339.37,24569.97,496813.21,496813.21,1052.25
2023-02-18,24568.24,24877.0,24430.0,24631.95,216917.25,216917.25,63.70999999999913
2023-02-19,24632.05,25192.0,24192.57,24271.76,300396.0,300396.0,-360.2900000000009
2023-02-20,24272.51,25121.23,23840.83,24842.2,346938.57,346938.57,569.6900000000023
2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.83,376000.83,-391.72999999999956
2023-02-22,24450.67,24476.05,23574.69,24182.21,379425.75,379425.75,-268.4599999999991
2023-02-23,24182.21,24599.59,23608.0,23940.2,398400.45,398400.45,-242.0099999999984
2023-02-24,23940.2,24132.35,22841.19,23185.29,343582.57,343582.57,-754.9099999999999
2023-02-25,23184.04,23219.13,22722.0,23157.07,191311.81,191311.81,-26.970000000001164
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.74,202323.74,397.77999999999884
2023-02-27,23554.85,23897.99,23106.77,23492.09,283706.09,283706.09,-62.7599999999984
2023-02-28,23492.09,23600.0,23020.97,23141.57,264141.0,264141.0,-350.52000000000044
2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.42,315287.42,487.40000000000146
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45,239315.45,-164.4399999999987
2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.2,319954.2,-1110.9799999999996
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38,121257.38,-7.770000000000437
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.76,154841.76,83.67000000000189
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.83,203751.83,-20.2400000000016
2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.81,292519.81,-211.45000000000073
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57,301460.57,-493.1200000000026
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.29,443658.29,-1342.1499999999978
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.47,618456.47,-211.52000000000044
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82,427831.82,305.0400000000009
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94,430944.94,1541.380000000001
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31,687889.31,2115.4300000000003
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93,699360.93,558.1399999999994
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.73,581450.73,-384.75
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.33,439421.33,713.119999999999
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68,624460.68,2396.350000000002
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97,371238.97,-487.6399999999994
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99,372066.99,1065.3799999999974
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23,477378.23,-255.86000000000058
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.74,420929.74,388.46000000000276
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41,224113.41,-856.8400000000001
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.61,128649.61,1044.4399999999987
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.07,86242.07,-840.9499999999971
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08,50844.08,8.4900000000016
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.7,49671.7,505.09000000000015
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.47,88039.47,-843.1399999999994
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44,78602.44,136.16999999999825
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16,89486.16,1087.5399999999972
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43,98865.43,-320.0699999999997
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12,78198.12,436.83000000000175
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.45,30238.45,-12.630000000001019
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.66,37365.66,-280.8700000000026
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01,79180.01,-371.869999999999
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.56,49722.56,365.47000000000116
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.65,60737.65,4.539999999997235
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.95,40118.95,-136.1899999999987
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09,24762.09,-127.5
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.97,19479.97,32.04000000000087
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16,32531.16,385.3799999999974
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.06,67754.06,1313.5800000000017
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.08,67990.08,563.0699999999997
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48,62049.48,-312.3600000000006
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.12,51934.12,485.77000000000044
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19,75984.19,93.09000000000015
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81,25429.81,-171.84000000000015
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99,26431.99,9.55000000000291
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81,56441.81,-874.3899999999994
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89,62004.89,949.739999999998
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.49,86575.49,-1582.9099999999999
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09,76879.09,-553.4499999999971
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.77,77684.77,-980.8100000000013
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.7,36023.7,554.0099999999984
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.1,34812.1,-226.25
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.57,53111.57,-79.65999999999985
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.15,52325.15,789.8600000000006
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.4,129228.4,114.4900000000016
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82,95430.82,1057.4799999999996
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.17,54298.17,-161.0699999999997
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83,20466.83,-81.23999999999796
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.54,39752.54,2.7599999999983993
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.66,64433.66,-1164.9400000000023
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.52,50824.52,601.6000000000022
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79,64615.79,356.3100000000013
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.48,42575.48,-188.0
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83,58415.83,667.4500000000007
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28,49249.28,-657.3999999999978
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41,30003.41,-418.09000000000015
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36,68244.36,-761.2999999999993
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31,40113.31,-40.529999999998836
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11,71155.11,-29.529999999998836
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31,47635.31,-630.1200000000026
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93,67207.93,-173.60000000000218
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.9,22814.9,-19.729999999999563
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8,21594.8,142.34999999999854
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08,40430.08,244.52999999999884
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45,33270.45,-128.3100000000013
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.98,42958.98,371.76000000000204
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65,49198.65,-584.3400000000001
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.14,28754.14,58.97999999999956
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.55,14434.55,222.1700000000019
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87,21347.87,-354.6399999999994
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.84,26458.84,101.4900000000016
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.84,38700.84,370.33000000000175
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.07,54393.07,-890.6000000000022
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.45,37435.45,144.79000000000087
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.19,35061.19,232.11999999999898
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.69,15095.69,148.34000000000015
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.01,43916.01,1210.7200000000012
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.42,42385.42,-328.60999999999694
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75,32686.75,-41.98999999999796
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.81,46588.81,-484.0400000000009
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.81,39217.81,-392.4300000000003
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.9,36380.9,424.65999999999985
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34,16595.34,-173.36999999999898
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41,19258.41,45.98999999999796
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.6,65805.6,-1387.0
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.6,68392.6,1501.880000000001
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44,59619.44,-890.7299999999996
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51,31075.51,159.27000000000044
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.71,27934.71,-20.80999999999767
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.6,64944.6,-636.5900000000001
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.3,30014.3,84.32999999999811
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.51,29900.51,-20.350000000002183
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.61,41065.61,29.049999999999272
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.32,45077.32,-805.640000000003
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86,48664.86,469.89000000000306
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.92,51596.92,746.5099999999984
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.22,27842.22,171.9800000000032
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31,21538.31,-177.02000000000044
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.66,35872.66,504.369999999999
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.96,69666.96,1463.640000000003
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.4,108926.4,1685.8899999999994
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.56,59054.56,-108.97000000000116
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.9,73931.9,803.5800000000017
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.3,30513.3,-161.0799999999981
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.45,30223.45,-64.77999999999884
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41,45180.41,-194.67999999999665
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64,42699.64,424.4499999999971
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.52,40463.52,-615.0299999999988
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.63,36330.63,369.90999999999985
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.08,89419.08,24.68999999999869
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75,17501.75,113.90999999999985
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41,23286.41,31.12999999999738
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64,43761.64,539.1800000000003
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.12,33206.12,-389.6900000000023
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67,33215.67,-261.7099999999991
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.63,71319.63,-609.369999999999
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.54,34070.54,449.2800000000025
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59,13094.59,-60.06999999999971
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.5,15388.5,-123.92000000000189
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.88,41262.88,250.86000000000058
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83,28476.83,210.52999999999884
2023-07-12,30622.1,30983.25,30210.0,30380.0,38109.0,38109.0,-242.09999999999854
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.52,70772.52,1074.2299999999996
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48,60749.48,-1142.2200000000012
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55,14118.55,-22.479999999999563
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.13,15760.13,-57.529999999998836
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.77,30882.77,-94.0
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.86,30003.86,-278.8799999999974
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36,25657.36,50.06999999999971
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68,37540.68,-109.20999999999913
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.41,23881.41,101.72000000000116
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.4,14660.4,-107.72000000000116
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.79,18292.79,289.7599999999984
2023-07-24,30083.75,30099.58,28861.9,29176.5,39629.0,39629.0,-907.25
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.75,21565.75,52.409999999999854
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63,33931.63,123.04999999999927
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.48,22476.48,-129.1700000000019
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.62,23993.62,91.36000000000058
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.37,10851.37,38.76000000000204
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97,15706.97,-71.81000000000131
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.49,22605.49,-48.840000000000146
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65,44719.65,473.7300000000032
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65,48181.65,-519.9800000000032
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.92,26476.92,7.639999999999418
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95,23551.95,-79.65999999999985
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52,11645.52,-41.86999999999898
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.2,13178.2,16.289999999997235
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.88,30966.88,122.63000000000102
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53,45700.53,559.359999999997
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.89,38003.89,-188.41999999999825
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45,23463.45,-126.2400000000016
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.04,20637.04,-29.729999999999563
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48,8971.48,4.149999999997817
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.71,11101.71,-126.34000000000015
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.12,31443.12,127.08000000000175
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.88,27503.88,-230.91999999999825
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.7,32996.7,-469.5
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54,100271.54,-2107.0999999999985
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.66,69790.66,-569.4099999999999
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75,26160.75,46.0099999999984
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91,19056.91,89.9800000000032
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24,30267.24,-63.080000000001746
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.07,34247.07,-70.91999999999825
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.7,44023.7,376.72999999999956
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22,30205.22,-252.65999999999985
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.34,27753.34,-120.04000000000087
2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22,10022.22,-42.63000000000102
2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64,12099.64,84.38999999999942
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.63,22692.63,18.220000000001164
2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99,74251.99,1596.3400000000001
2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.26,35448.26,-416.34999999999854
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.8,51032.8,-1359.2100000000028
2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15,41032.15,-135.72000000000116
2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.78,16250.78,64.46999999999753
2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.48,17474.48,101.68999999999869
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.6,21777.6,-145.1899999999987
2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39,21323.39,-33.93000000000029
2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52,27262.52,-32.159999999999854
2023-09-07,25759.95,26443.14,25615.38,26255.0,27687.5,27687.5,495.0499999999993
2023-09-08,26255.0,26445.5,25647.26,25910.5,28999.76,28999.76,-344.5
2023-09-09,25910.5,25945.09,25796.64,25901.61,10980.62,10980.62,-8.889999999999418
2023-09-10,25901.6,26033.66,25570.57,25841.61,18738.27,18738.27,-59.98999999999796
2023-09-11,25841.6,25900.69,24901.0,25162.52,41682.32,41682.32,-679.0799999999981
2023-09-12,25162.53,26567.0,25131.48,25840.1,56434.39,56434.39,677.5699999999997
2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.83,31610.83,381.90000000000146
2023-09-14,26222.0,26860.49,26126.77,26522.73,38333.17,38333.17,300.72999999999956
2023-09-15,26522.73,26888.0,26224.0,26600.0,26227.29,26227.29,77.27000000000044
2023-09-16,26599.99,26777.0,26445.0,26559.67,13960.93,13960.93,-40.32000000000335
2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.1,12998.1,-32.159999999999854
2023-09-18,26527.5,27409.0,26377.35,26762.51,43000.43,43000.43,235.0099999999984
2023-09-19,26762.5,27483.57,26667.79,27210.26,36190.52,36190.52,447.7599999999984
2023-09-20,27210.25,27388.63,26800.0,27125.0,34207.22,34207.22,-85.25
2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.83,34476.83,-556.9299999999967
2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.23,18198.23,12.059999999997672
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7,9440.7,-4.180000000000291
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.66,15706.66,-327.59000000000015
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2,26266.2,56.42000000000189
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35,18495.35,-83.13000000000102
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.58,34771.58,151.3100000000013
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83,44517.83,648.3899999999994
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76,28478.76,-114.43000000000029
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62,12804.62,55.60000000000218
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81,24602.81,1030.0
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14,57071.14,-498.07000000000335
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.97,28928.97,-68.04999999999927
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.14,29816.14,352.119999999999
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.5,30681.5,-368.1800000000003
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24,37983.24,520.7000000000007
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.84,13348.84,25.56999999999971
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.57,19693.57,-39.61999999999898
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.75,31534.75,-326.9400000000023
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84,22776.84,-200.0
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.45,37349.45,-514.5999999999985
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64,23428.64,-115.88999999999942
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76,24115.76,102.36999999999898
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.26,10417.26,-9.520000000000437
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.69,15274.69,301.6700000000019
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22,78399.22,1346.6399999999994
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.45,38428.45,-104.86000000000058
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.48,32162.48,-75.90999999999985
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.5,35895.5,393.7099999999991
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.1,59422.1,955.3300000000017
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.52,27517.52,240.75
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.55,22852.55,82.65999999999985
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64,93513.64,3077.529999999999
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02,115265.02,852.7400000000052
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.03,54887.03,573.3199999999997
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66,39744.66,-344.3899999999994
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.4,32330.4,-259.6400000000067
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13,16880.13,188.98999999999796
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52,20685.52,444.8799999999974
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.96,33657.96,-51.14999999999418
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.9,32737.9,165.02999999999884
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28,53473.28,781.6500000000015
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.58,48015.58,-479.8400000000038
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.21,39071.21,-224.8000000000029
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.56,18377.56,345.2900000000009
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73,24528.73,-50.18000000000029
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47,22346.47,34.19999999999709
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.74,38688.74,353.0300000000061
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34,33401.34,225.59000000000378
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.89,82537.89,1076.3699999999953
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.05,43414.05,600.5299999999988
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97,22984.97,-171.62999999999738
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.19,17687.19,-65.86000000000058
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18,32798.18,-601.1999999999971
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68,45503.68,-911.739999999998
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13,53569.13,2307.0
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.4,47490.4,-1694.689999999995
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61,38283.61,450.4099999999962
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24,17102.24,-45.81000000000495
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.35,21246.35,791.75
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.7,36022.7,88.93000000000029
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.55,47646.55,-1707.1399999999994
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.31,45051.31,1666.689999999995
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.93,23827.93,-114.06999999999971
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.81,44680.81,419.3000000000029
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14,11396.14,67.09999999999854
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.54,21264.54,-333.23999999999796
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07,30001.07,-204.72000000000116
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.47,37544.47,576.1700000000055
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19,32994.19,35.76000000000204
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29,24740.29,-130.69000000000233
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66,43415.66,958.5499999999956
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92,26696.92,767.8399999999965
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65,26710.65,521.9100000000035
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33,79272.33,2018.8399999999965
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.75,67490.75,2082.220000000001
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.1,51431.1,-311.1299999999974
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.27,47103.27,-489.5500000000029
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.38,42900.38,897.8399999999965
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97,24925.97,-457.40000000000146
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.62,18956.62,75.92000000000553
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.9,76663.9,-2536.0999999999985
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.7,42722.7,238.97999999999593
2023-12-13,41492.38,43475.2,40555.0,42869.03,45866.0,45866.0,1376.6500000000015
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.06,42047.06,153.2300000000032
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.79,33421.79,-1081.9599999999991
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.86,24118.86,337.73999999999796
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11,27722.11,-903.3699999999953
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.09,46734.09,1283.1600000000035
