,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2023-11-01,1814.67,1857.66,1783.19,1846.99,471921.62,471921.62,32.319999999999936
2023-11-02,1846.99,1875.0,1785.01,1800.8,368738.22,368738.22,-46.190000000000055
2023-11-03,1800.79,1834.58,1777.11,1832.71,315000.27,315000.27,31.920000000000073
2023-11-04,1832.7,1869.9,1824.03,1855.54,171538.04,171538.04,22.839999999999918
2023-11-05,1855.54,1912.67,1846.11,1891.71,383106.76,383106.76,36.17000000000007
2023-11-06,1891.71,1914.23,1868.48,1900.95,328746.24,328746.24,9.240000000000009
2023-11-07,1900.95,1906.99,1850.32,1885.27,332419.44,332419.44,-15.680000000000064
2023-11-08,1885.26,1904.69,1872.51,1888.12,247881.1,247881.1,2.8599999999999
2023-11-09,1888.11,2132.0,1882.07,2121.32,1100330.32,1100330.32,233.21000000000026
2023-11-10,2121.33,2136.99,2064.61,2077.72,555573.65,555573.65,-43.61000000000013
2023-11-11,2077.72,2089.6,2030.3,2053.17,370966.04,370966.04,-24.549999999999727
2023-11-12,2053.16,2066.5,2012.1,2044.68,281907.56,281907.56,-8.47999999999979
2023-11-13,2044.69,2118.0,2028.49,2053.65,529143.58,529143.58,8.960000000000036
2023-11-14,2053.65,2064.96,1936.6,1979.39,481909.73,481909.73,-74.25999999999999
2023-11-15,1979.4,2062.4,1967.01,2058.48,421870.8,421870.8,79.07999999999993
2023-11-16,2058.49,2090.4,1939.1,1961.77,545286.13,545286.13,-96.7199999999998
2023-11-17,1961.77,1991.5,1904.0,1960.82,401100.51,401100.51,-0.9500000000000455
2023-11-18,1960.82,1971.22,1916.0,1962.6,279368.22,279368.22,1.7799999999999727
2023-11-19,1962.59,2015.75,1942.89,2011.47,251132.62,251132.62,48.88000000000011
2023-11-20,2011.47,2066.4,1990.0,2021.4,421717.68,421717.68,9.930000000000064
2023-11-21,2021.41,2034.6,1931.43,1933.01,490163.99,490163.99,-88.40000000000009
2023-11-22,1933.01,2092.46,1928.41,2063.21,466120.51,466120.51,130.20000000000005
2023-11-23,2063.22,2088.94,2040.35,2062.2,250960.7,250960.7,-1.0199999999999818
2023-11-24,2062.21,2133.02,2059.37,2080.84,426932.54,426932.54,18.63000000000011
2023-11-25,2080.84,2090.54,2065.3,2083.09,138847.39,138847.39,2.25
2023-11-26,2083.1,2094.99,2036.42,2062.33,241262.91,241262.91,-20.769999999999982
2023-11-27,2062.34,2071.24,1985.78,2027.5,326073.23,326073.23,-34.840000000000146
2023-11-28,2027.5,2075.0,1995.15,2048.14,283775.93,283775.93,20.639999999999873
2023-11-29,2048.14,2075.7,2019.31,2028.81,254843.73,254843.73,-19.329999999999927
2023-11-30,2028.8,2054.75,2020.85,2051.96,243680.09,243680.09,23.160000000000082
2023-12-01,2051.95,2110.87,2045.04,2087.24,372645.59,372645.59,35.289999999999964
2023-12-02,2087.24,2186.6,2086.25,2164.74,320979.98,320979.98,77.5
2023-12-03,2164.75,2217.27,2149.0,2192.95,257879.11,257879.11,28.199999999999818
2023-12-04,2192.96,2274.28,2191.0,2243.37,565307.71,565307.71,50.409999999999854
2023-12-05,2243.36,2309.72,2188.33,2293.33,529829.72,529829.72,49.9699999999998
2023-12-06,2293.33,2312.23,2220.0,2232.7,408338.91,408338.91,-60.63000000000011
2023-12-07,2232.7,2382.8,2222.0,2355.73,485190.06,485190.06,123.0300000000002
2023-12-08,2355.74,2392.0,2336.34,2358.72,378569.81,378569.81,2.980000000000018
2023-12-09,2358.71,2403.0,2328.01,2340.49,287771.07,287771.07,-18.220000000000255
2023-12-10,2340.48,2377.47,2320.0,2352.39,200037.21,200037.21,11.909999999999854
2023-12-11,2352.39,2355.0,2156.62,2225.12,640414.92,640414.92,-127.26999999999998
2023-12-12,2225.11,2244.12,2166.0,2203.46,361588.91,361588.91,-21.65000000000009
2023-12-13,2203.47,2284.02,2144.32,2260.16,418916.62,418916.62,56.690000000000055
2023-12-14,2260.16,2332.11,2228.2,2315.32,409508.09,409508.09,55.16000000000031
2023-12-15,2315.32,2317.81,2200.0,2220.5,333552.63,333552.63,-94.82000000000016
2023-12-16,2220.51,2263.4,2210.0,2228.96,199285.92,199285.92,8.449999999999818
2023-12-17,2228.96,2248.68,2191.5,2196.52,225925.77,225925.77,-32.440000000000055
2023-12-18,2196.53,2224.0,2116.6,2219.43,364103.12,364103.12,22.899999999999636
2023-12-19,2219.44,2255.0,2135.55,2177.91,383551.4,383551.4,-41.5300000000002
2023-12-20,2177.9,2266.0,2156.0,2202.17,416841.63,416841.63,24.269999999999982
2023-12-21,2202.17,2279.31,2182.98,2239.61,453069.73,453069.73,37.440000000000055
2023-12-22,2239.6,2343.15,2230.59,2324.54,591357.49,591357.49,84.94000000000005
2023-12-23,2324.54,2330.65,2265.0,2308.2,255626.94,255626.94,-16.340000000000146
2023-12-24,2308.2,2326.19,2245.0,2264.05,307951.08,307951.08,-44.149999999999636
2023-12-25,2264.04,2304.8,2253.1,2271.35,286277.16,286277.16,7.309999999999945
2023-12-26,2271.36,2274.99,2178.45,2230.88,410413.16,410413.16,-40.48000000000002
2023-12-27,2230.88,2392.44,2211.88,2378.35,541537.36,541537.36,147.4699999999998
2023-12-28,2378.35,2445.8,2335.0,2344.15,580459.98,580459.98,-34.19999999999982
2023-12-29,2344.15,2385.41,2255.34,2299.2,450201.21,450201.21,-44.95000000000027
2023-12-30,2299.2,2322.84,2268.0,2291.68,210539.13,210539.13,-7.519999999999982
2023-12-31,2291.68,2321.34,2258.88,2281.87,222175.88,222175.88,-9.809999999999945
2024-01-01,2281.87,2352.37,2265.24,2352.04,216702.69,216702.69,70.17000000000007
2024-01-02,2352.05,2431.3,2341.0,2355.34,458041.66,458041.66,3.2899999999999636
2024-01-03,2355.35,2385.45,2100.0,2209.72,798729.49,798729.49,-145.6300000000001
2024-01-04,2209.72,2294.69,2201.91,2267.11,448844.05,448844.05,57.39000000000033
2024-01-05,2267.11,2277.21,2206.17,2268.78,405568.0,405568.0,1.6700000000000728
2024-01-06,2268.78,2270.0,2216.4,2240.78,194067.87,194067.87,-28.0
2024-01-07,2240.77,2258.01,2203.46,2221.42,207138.69,207138.69,-19.34999999999991
2024-01-08,2221.42,2358.2,2166.38,2330.44,539407.55,539407.55,109.01999999999998
2024-01-09,2330.43,2371.72,2226.78,2344.29,551454.99,551454.99,13.860000000000127
2024-01-10,2344.3,2643.1,2339.59,2584.38,1038388.67,1038388.67,240.07999999999993
2024-01-11,2584.37,2689.39,2566.01,2618.01,838712.26,838712.26,33.64000000000033
2024-01-12,2618.01,2717.32,2458.0,2522.54,887457.76,887457.76,-95.47000000000025
2024-01-13,2522.55,2590.0,2497.5,2578.19,422061.23,422061.23,55.63999999999987
2024-01-14,2578.18,2578.69,2470.0,2472.87,306207.75,306207.75,-105.30999999999995
2024-01-15,2472.87,2553.82,2470.92,2511.78,315247.88,315247.88,38.91000000000031
2024-01-16,2511.79,2614.43,2500.05,2587.4,381077.62,381077.62,75.61000000000013
2024-01-17,2587.41,2592.97,2506.75,2530.19,366281.35,366281.35,-57.2199999999998
2024-01-18,2530.2,2550.0,2428.56,2470.81,452090.11,452090.11,-59.38999999999987
2024-01-19,2470.81,2504.2,2415.2,2492.0,424209.0,424209.0,21.190000000000055
2024-01-20,2491.99,2492.0,2454.2,2472.01,136620.96,136620.96,-19.979999999999563
2024-01-21,2472.02,2482.18,2452.13,2457.05,122572.17,122572.17,-14.9699999999998
2024-01-22,2457.06,2466.1,2303.59,2314.2,526337.65,526337.65,-142.86000000000013
2024-01-23,2314.19,2352.23,2168.07,2242.6,700105.33,700105.33,-71.59000000000015
2024-01-24,2242.6,2264.6,2196.12,2235.02,359851.15,359851.15,-7.579999999999927
2024-01-25,2235.02,2242.89,2171.3,2218.64,330426.61,330426.61,-16.38000000000011
2024-01-26,2218.64,2282.36,2195.84,2267.68,363566.43,363566.43,49.039999999999964
2024-01-27,2267.67,2282.94,2251.4,2267.94,145109.38,145109.38,0.2699999999999818
2024-01-28,2267.94,2308.24,2239.89,2256.9,209326.91,209326.91,-11.039999999999964
2024-01-29,2256.9,2322.34,2233.8,2317.6,305528.08,305528.08,60.69999999999982
2024-01-30,2317.61,2391.98,2297.0,2343.01,372879.58,372879.58,25.40000000000009
2024-01-31,2343.0,2351.6,2263.57,2283.14,397116.19,397116.19,-59.86000000000013
2024-02-01,2283.15,2311.72,2240.0,2304.28,310997.45,310997.45,21.13000000000011
2024-02-02,2304.28,2324.74,2281.94,2309.06,238230.51,238230.51,4.779999999999745
2024-02-03,2309.07,2329.98,2292.75,2296.49,133232.85,133232.85,-12.580000000000382
2024-02-04,2296.5,2311.0,2266.0,2289.79,171232.04,171232.04,-6.710000000000036
2024-02-05,2289.79,2338.41,2269.11,2301.83,236610.41,236610.41,12.039999999999964
2024-02-06,2301.84,2392.4,2299.0,2372.64,368942.75,368942.75,70.79999999999973
2024-02-07,2372.63,2444.44,2354.0,2425.1,342791.7,342791.7,52.4699999999998
2024-02-08,2425.09,2463.15,2411.01,2419.55,338040.05,338040.05,-5.539999999999964
2024-02-09,2419.56,2525.0,2419.16,2486.56,492384.39,492384.39,67.0
2024-02-10,2486.56,2516.45,2471.57,2500.24,185099.59,185099.59,13.679999999999836
2024-02-11,2500.24,2539.63,2493.45,2507.21,219975.15,219975.15,6.970000000000255
2024-02-12,2507.22,2665.58,2472.0,2659.99,449501.78,449501.78,152.76999999999998
2024-02-13,2659.99,2686.12,2590.0,2639.99,502447.74,502447.74,-20.0
2024-02-14,2639.99,2786.0,2618.4,2774.81,461670.69,461670.69,134.82000000000016
2024-02-15,2774.8,2867.65,2759.25,2822.59,481689.19,481689.19,47.789999999999964
2024-02-16,2822.58,2857.4,2740.0,2801.8,378070.8,378070.8,-20.779999999999745
2024-02-17,2801.81,2804.21,2719.01,2785.93,243302.88,243302.88,-15.88000000000011
2024-02-18,2785.92,2895.0,2764.25,2881.2,367987.88,367987.88,95.27999999999975
2024-02-19,2881.2,2984.52,2856.93,2944.8,446451.04,446451.04,63.600000000000364
2024-02-20,2944.8,3033.09,2874.56,3014.81,634681.75,634681.75,70.00999999999976
2024-02-21,3014.81,3017.15,2868.0,2967.9,595955.0,595955.0,-46.909999999999854
2024-02-22,2967.91,3036.02,2906.51,2971.4,563525.99,563525.99,3.4900000000002365
2024-02-23,2971.4,2993.8,2906.05,2922.24,428826.58,428826.58,-49.16000000000031
2024-02-24,2922.25,3007.48,2906.4,2992.62,243854.08,243854.08,70.36999999999989
2024-02-25,2992.62,3122.0,2983.61,3112.59,412306.22,412306.22,119.97000000000025
2024-02-26,3112.6,3196.0,3036.59,3175.94,546722.77,546722.77,63.340000000000146
2024-02-27,3175.95,3288.14,3160.02,3242.36,625939.12,625939.12,66.41000000000031
2024-02-28,3242.35,3488.0,3176.16,3383.1,947538.77,947538.77,140.75
2024-02-29,3383.11,3522.81,3300.0,3340.09,759698.11,759698.11,-43.01999999999998
2024-03-01,3340.1,3450.0,3338.54,3433.43,412788.58,412788.58,93.32999999999993
2024-03-02,3433.42,3460.04,3390.01,3421.4,283984.94,283984.94,-12.019999999999982
2024-03-03,3421.39,3491.8,3360.0,3487.81,341631.53,341631.53,66.42000000000007
2024-03-04,3487.8,3640.94,3423.78,3627.76,715360.64,715360.64,139.96000000000004
2024-03-05,3627.75,3822.04,3200.0,3553.65,1392904.86,1392904.86,-74.09999999999991
2024-03-06,3553.66,3900.0,3499.4,3818.59,969494.71,969494.71,264.9300000000003
2024-03-07,3818.58,3852.69,3774.82,3826.69,62156.74,62156.74,8.110000000000127
