,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2023-02-27,6.61,6.65,6.37,6.44,1247815.26,1247815.26,-0.16999999999999993
2023-02-28,6.44,6.62,6.4,6.5,1387400.35,1387400.35,0.05999999999999961
2023-03-01,6.5,6.87,6.47,6.84,1842392.66,1842392.66,0.33999999999999986
2023-03-02,6.84,6.89,6.56,6.64,950715.26,950715.26,-0.20000000000000018
2023-03-03,6.64,6.64,6.1,6.27,1906418.52,1906418.52,-0.3700000000000001
2023-03-04,6.27,6.3,6.01,6.16,804547.11,804547.11,-0.10999999999999943
2023-03-05,6.16,6.39,6.12,6.35,1220975.73,1220975.73,0.1899999999999995
2023-03-06,6.35,6.44,6.25,6.34,1198209.52,1198209.52,-0.009999999999999787
2023-03-07,6.34,6.48,6.26,6.43,1716188.55,1716188.55,0.08999999999999986
2023-03-08,6.43,6.5,6.06,6.1,1525382.48,1525382.48,-0.33000000000000007
2023-03-09,6.1,6.2,5.61,5.72,1597430.2,1597430.2,-0.3799999999999999
2023-03-10,5.72,5.73,5.36,5.62,2270794.52,2270794.52,-0.09999999999999964
2023-03-11,5.62,5.79,5.23,5.43,2769564.15,2769564.15,-0.1900000000000004
2023-03-12,5.43,5.91,5.38,5.9,1865452.75,1865452.75,0.47000000000000064
2023-03-13,5.9,6.21,5.8,6.09,3484762.12,3484762.12,0.1899999999999995
2023-03-14,6.09,6.59,5.98,6.32,3163517.92,3163517.92,0.23000000000000043
2023-03-15,6.32,6.43,5.73,5.91,2183607.3,2183607.3,-0.41000000000000014
2023-03-16,5.91,6.0,5.79,5.9,1492161.52,1492161.52,-0.009999999999999787
2023-03-17,5.9,6.43,5.83,6.4,2164548.39,2164548.39,0.5
2023-03-18,6.41,6.62,6.3,6.51,2241404.5,2241404.5,0.09999999999999964
2023-03-19,6.51,6.71,6.41,6.49,1896557.22,1896557.22,-0.019999999999999574
2023-03-20,6.49,6.59,6.15,6.18,2035868.55,2035868.55,-0.3100000000000005
2023-03-21,6.18,6.51,6.04,6.42,1994621.42,1994621.42,0.2400000000000002
2023-03-22,6.42,6.45,5.91,6.07,2255422.65,2255422.65,-0.34999999999999964
2023-03-23,6.07,6.44,6.01,6.24,1747019.74,1747019.74,0.16999999999999993
2023-03-24,6.24,6.29,5.8,5.88,1983578.41,1983578.41,-0.3600000000000003
2023-03-25,5.88,5.91,5.67,5.71,1074861.53,1074861.53,-0.16999999999999993
2023-03-26,5.71,5.87,5.68,5.79,886868.7,886868.7,0.08000000000000007
2023-03-27,5.79,5.82,5.51,5.64,1312636.18,1312636.18,-0.15000000000000036
2023-03-28,5.64,5.89,5.58,5.81,885141.31,885141.31,0.16999999999999993
2023-03-29,5.81,6.03,5.81,5.95,1174607.95,1174607.95,0.14000000000000057
2023-03-30,5.94,6.07,5.83,5.9,1509389.3,1509389.3,-0.040000000000000036
2023-03-31,5.9,6.13,5.87,6.06,1217277.43,1217277.43,0.15999999999999925
2023-04-01,6.06,6.2,6.02,6.1,1133784.07,1133784.07,0.040000000000000036
2023-04-02,6.1,6.12,5.89,5.95,897584.05,897584.05,-0.14999999999999947
2023-04-03,5.95,6.08,5.82,5.93,1491724.65,1491724.65,-0.020000000000000462
2023-04-04,5.93,6.21,5.88,6.15,1350237.93,1350237.93,0.22000000000000064
2023-04-05,6.15,6.34,6.13,6.23,1328299.44,1328299.44,0.08000000000000007
2023-04-06,6.23,6.24,6.04,6.08,875452.05,875452.05,-0.15000000000000036
2023-04-07,6.08,6.1,5.95,6.0,715214.51,715214.51,-0.08000000000000007
2023-04-08,6.0,6.05,5.89,5.91,1176210.64,1176210.64,-0.08999999999999986
2023-04-09,5.92,5.96,5.82,5.91,782314.69,782314.69,-0.009999999999999787
2023-04-10,5.91,6.04,5.83,6.01,867070.94,867070.94,0.09999999999999964
2023-04-11,6.01,6.09,5.92,5.93,990338.1,990338.1,-0.08000000000000007
2023-04-12,5.93,6.02,5.7,5.95,1738104.89,1738104.89,0.020000000000000462
2023-04-13,5.95,6.24,5.9,6.21,1478375.39,1478375.39,0.2599999999999998
2023-04-14,6.21,6.47,6.12,6.31,2597969.29,2597969.29,0.09999999999999964
2023-04-15,6.31,6.36,6.22,6.27,1424876.23,1424876.23,-0.040000000000000036
2023-04-16,6.26,6.49,6.13,6.31,2052339.3,2052339.3,0.04999999999999982
2023-04-17,6.32,6.32,6.06,6.13,1563718.7,1563718.7,-0.1900000000000004
2023-04-18,6.13,6.37,6.03,6.33,1994173.0,1994173.0,0.20000000000000018
2023-04-19,6.33,6.5,5.74,5.83,3274876.32,3274876.32,-0.5
2023-04-20,5.83,5.96,5.66,5.79,1644558.63,1644558.63,-0.040000000000000036
2023-04-21,5.78,5.84,5.41,5.47,1563904.89,1563904.89,-0.3100000000000005
2023-04-22,5.47,5.55,5.44,5.5,827009.51,827009.51,0.03000000000000025
2023-04-23,5.5,5.54,5.31,5.43,930848.08,930848.08,-0.07000000000000028
2023-04-24,5.43,5.52,5.3,5.36,1196737.2,1196737.2,-0.0699999999999994
2023-04-25,5.36,5.47,5.23,5.45,1055036.19,1055036.19,0.08999999999999986
2023-04-26,5.45,5.68,5.13,5.36,1888065.04,1888065.04,-0.08999999999999986
2023-04-27,5.36,5.59,5.34,5.55,1197810.55,1197810.55,0.1899999999999995
2023-04-28,5.55,5.57,5.44,5.52,568781.38,568781.38,-0.03000000000000025
2023-04-29,5.53,5.64,5.49,5.63,681729.53,681729.53,0.09999999999999964
2023-04-30,5.63,5.67,5.43,5.45,723977.91,723977.91,-0.17999999999999972
2023-05-01,5.45,5.49,5.26,5.33,829551.46,829551.46,-0.1200000000000001
2023-05-02,5.33,5.36,5.25,5.33,651789.04,651789.04,0.0
2023-05-03,5.33,5.4,5.18,5.39,836885.05,836885.05,0.05999999999999961
2023-05-04,5.39,5.4,5.21,5.26,614556.11,614556.11,-0.1299999999999999
2023-05-05,5.26,5.61,5.24,5.54,1265747.43,1265747.43,0.28000000000000025
2023-05-06,5.54,5.6,5.26,5.29,1416763.62,1416763.62,-0.25
2023-05-07,5.29,5.35,5.24,5.26,579483.24,579483.24,-0.03000000000000025
2023-05-08,5.26,5.28,4.8,4.97,2081595.48,2081595.48,-0.29000000000000004
2023-05-09,4.97,5.01,4.91,4.95,872256.38,872256.38,-0.019999999999999574
2023-05-10,4.96,5.14,4.85,5.13,1307653.62,1307653.62,0.16999999999999993
2023-05-11,5.13,5.2,4.92,5.07,1611656.51,1611656.51,-0.05999999999999961
2023-05-12,5.07,5.21,4.9,5.19,1352464.0,1352464.0,0.1200000000000001
2023-05-13,5.19,5.21,5.08,5.1,669964.8,669964.8,-0.09000000000000075
2023-05-14,5.1,5.19,5.08,5.14,559757.83,559757.83,0.040000000000000036
2023-05-15,5.14,5.22,5.07,5.12,838603.74,838603.74,-0.019999999999999574
2023-05-16,5.12,5.16,5.04,5.14,816753.68,816753.68,0.019999999999999574
2023-05-17,5.14,5.34,5.11,5.34,1322365.37,1322365.37,0.20000000000000018
2023-05-18,5.34,5.43,5.21,5.31,1472035.99,1472035.99,-0.03000000000000025
2023-05-19,5.31,5.38,5.26,5.32,638001.42,638001.42,0.010000000000000675
2023-05-20,5.32,5.32,5.24,5.29,408497.35,408497.35,-0.03000000000000025
2023-05-21,5.29,5.3,5.09,5.11,580518.81,580518.81,-0.17999999999999972
2023-05-22,5.11,5.3,5.05,5.07,924196.21,924196.21,-0.040000000000000036
2023-05-23,5.08,5.2,5.03,5.07,775883.57,775883.57,-0.009999999999999787
2023-05-24,5.07,5.07,4.87,4.98,946052.63,946052.63,-0.08999999999999986
2023-05-25,4.98,4.98,4.87,4.95,561573.92,561573.92,-0.03000000000000025
2023-05-26,4.95,5.02,4.94,4.98,505116.64,505116.64,0.03000000000000025
2023-05-27,4.98,5.04,4.96,5.04,481026.39,481026.39,0.05999999999999961
2023-05-28,5.04,5.17,5.03,5.14,629496.5,629496.5,0.09999999999999964
2023-05-29,5.15,5.17,5.08,5.1,733425.13,733425.13,-0.05000000000000071
2023-05-30,5.1,5.2,5.09,5.13,586261.16,586261.16,0.03000000000000025
2023-05-31,5.13,5.16,4.99,5.03,719418.53,719418.53,-0.09999999999999964
2023-06-01,5.02,5.05,4.95,4.98,470918.76,470918.76,-0.03999999999999915
2023-06-02,4.98,5.09,4.95,5.07,512872.15,512872.15,0.08999999999999986
2023-06-03,5.07,5.1,5.04,5.08,260960.94,260960.94,0.009999999999999787
2023-06-04,5.09,5.13,4.99,5.01,1037853.27,1037853.27,-0.08000000000000007
2023-06-05,5.01,5.06,4.53,4.72,1553260.37,1553260.37,-0.29000000000000004
2023-06-06,4.72,4.84,4.67,4.77,916780.76,916780.76,0.04999999999999982
2023-06-07,4.77,4.79,4.49,4.55,1120441.29,1120441.29,-0.21999999999999975
2023-06-08,4.55,4.67,4.52,4.63,618850.68,618850.68,0.08000000000000007
2023-06-09,4.63,4.67,4.54,4.58,535904.81,535904.81,-0.04999999999999982
2023-06-10,4.58,4.6,3.63,4.07,4471124.02,4471124.02,-0.5099999999999998
2023-06-11,4.07,4.11,4.01,4.06,999785.72,999785.72,-0.010000000000000675
2023-06-12,4.06,4.31,3.94,4.3,1397807.48,1397807.48,0.2400000000000002
2023-06-13,4.3,4.52,4.21,4.29,2446257.25,2446257.25,-0.009999999999999787
2023-06-14,4.29,4.65,4.25,4.41,3504306.97,3504306.97,0.1200000000000001
2023-06-15,4.4,4.6,4.23,4.43,3188731.87,3188731.87,0.02999999999999936
2023-06-16,4.43,4.64,4.36,4.55,1201677.84,1201677.84,0.1200000000000001
2023-06-17,4.55,4.68,4.51,4.53,1071020.58,1071020.58,-0.019999999999999574
2023-06-18,4.53,4.62,4.45,4.48,811568.95,811568.95,-0.04999999999999982
2023-06-19,4.48,4.51,4.37,4.48,912427.69,912427.69,0.0
2023-06-20,4.48,4.62,4.33,4.57,1001445.09,1001445.09,0.08999999999999986
2023-06-21,4.57,4.82,4.52,4.77,1523320.5,1523320.5,0.1999999999999993
2023-06-22,4.77,4.9,4.68,4.73,1126010.49,1126010.49,-0.03999999999999915
2023-06-23,4.73,4.93,4.71,4.86,854320.28,854320.28,0.1299999999999999
2023-06-24,4.86,4.87,4.68,4.73,875858.34,875858.34,-0.1299999999999999
2023-06-25,4.73,5.51,4.71,5.43,6842850.37,6842850.37,0.6999999999999993
2023-06-26,5.43,5.55,5.19,5.27,3606107.44,3606107.44,-0.16000000000000014
2023-06-27,5.27,5.36,5.22,5.28,986289.9,986289.9,0.010000000000000675
2023-06-28,5.28,5.28,4.75,4.83,1380740.22,1380740.22,-0.4500000000000002
2023-06-29,4.83,5.05,4.82,4.92,1135245.09,1135245.09,0.08999999999999986
2023-06-30,4.92,5.34,4.8,5.27,3507555.26,3507555.26,0.34999999999999964
2023-07-01,5.27,5.61,5.18,5.59,2114038.98,2114038.98,0.3200000000000003
2023-07-02,5.58,5.69,5.45,5.57,1746393.83,1746393.83,-0.009999999999999787
2023-07-03,5.57,5.78,5.49,5.52,1368982.59,1368982.59,-0.05000000000000071
2023-07-04,5.52,5.6,5.37,5.51,1796997.64,1796997.64,-0.009999999999999787
2023-07-05,5.51,5.73,5.32,5.41,1689816.56,1689816.56,-0.09999999999999964
2023-07-06,5.41,5.64,5.18,5.26,1739269.03,1739269.03,-0.15000000000000036
2023-07-07,5.26,5.57,5.21,5.48,1810753.09,1810753.09,0.22000000000000064
2023-07-08,5.48,5.49,5.17,5.25,1273363.88,1273363.88,-0.23000000000000043
2023-07-09,5.25,5.33,5.2,5.23,753442.27,753442.27,-0.019999999999999574
2023-07-10,5.23,5.36,5.08,5.24,1391891.72,1391891.72,0.009999999999999787
2023-07-11,5.24,5.31,5.18,5.26,826766.74,826766.74,0.019999999999999574
2023-07-12,5.26,5.38,5.18,5.28,985648.79,985648.79,0.020000000000000462
2023-07-13,5.27,5.88,5.22,5.87,2193287.7,2193287.7,0.6000000000000005
2023-07-14,5.87,6.16,5.74,5.87,3506105.4,3506105.4,0.0
2023-07-15,5.87,5.94,5.76,5.81,1300768.61,1300768.61,-0.0600000000000005
2023-07-16,5.81,5.87,5.66,5.72,1286807.87,1286807.87,-0.08999999999999986
2023-07-17,5.72,6.14,5.68,5.92,4387640.57,4387640.57,0.20000000000000018
2023-07-18,5.91,6.28,5.86,5.91,4831600.75,4831600.75,0.0
2023-07-19,5.91,6.05,5.81,5.87,1322685.54,1322685.54,-0.040000000000000036
2023-07-20,5.88,6.17,5.82,6.01,2575138.31,2575138.31,0.1299999999999999
2023-07-21,6.02,6.39,5.95,6.21,2619973.07,2619973.07,0.1900000000000004
2023-07-22,6.21,6.26,5.95,5.99,1207492.7,1207492.7,-0.21999999999999975
2023-07-23,5.99,6.22,5.97,6.14,1143359.36,1143359.36,0.14999999999999947
2023-07-24,6.14,6.18,5.71,5.78,2435257.42,2435257.42,-0.35999999999999943
2023-07-25,5.78,5.81,5.69,5.79,763893.53,763893.53,0.009999999999999787
2023-07-26,5.79,5.9,5.71,5.84,1145284.65,1145284.65,0.04999999999999982
2023-07-27,5.84,6.0,5.8,5.87,1376775.44,1376775.44,0.03000000000000025
2023-07-28,5.88,6.03,5.87,6.01,1066431.97,1066431.97,0.1299999999999999
2023-07-29,6.01,6.36,6.0,6.32,1380893.62,1380893.62,0.3100000000000005
2023-07-30,6.32,6.45,6.25,6.42,2022469.82,2022469.82,0.09999999999999964
2023-07-31,6.42,6.64,6.38,6.53,3001546.55,3001546.55,0.11000000000000032
2023-08-01,6.53,6.69,6.33,6.69,2836552.29,2836552.29,0.16000000000000014
2023-08-02,6.69,6.7,6.13,6.16,2587753.27,2587753.27,-0.5300000000000002
2023-08-03,6.16,6.26,6.05,6.1,1748019.93,1748019.93,-0.0600000000000005
2023-08-04,6.1,6.22,6.01,6.07,1219850.59,1219850.59,-0.02999999999999936
2023-08-05,6.07,6.1,5.94,6.09,935436.6,935436.6,0.019999999999999574
2023-08-06,6.09,6.17,5.94,5.95,982752.09,982752.09,-0.13999999999999968
2023-08-07,5.95,6.02,5.73,5.88,1091795.47,1091795.47,-0.07000000000000028
2023-08-08,5.88,6.15,5.82,6.08,1201188.82,1201188.82,0.20000000000000018
2023-08-09,6.08,6.31,6.04,6.25,1179524.32,1179524.32,0.16999999999999993
2023-08-10,6.25,6.35,6.15,6.19,1287553.74,1287553.74,-0.05999999999999961
2023-08-11,6.19,6.22,6.1,6.2,762325.03,762325.03,0.009999999999999787
2023-08-12,6.2,6.26,6.12,6.22,663245.88,663245.88,0.019999999999999574
2023-08-13,6.22,6.23,6.05,6.09,459350.4,459350.4,-0.1299999999999999
2023-08-14,6.09,6.37,6.08,6.26,914278.85,914278.85,0.16999999999999993
2023-08-15,6.26,6.3,5.94,5.95,1539997.26,1539997.26,-0.3099999999999996
2023-08-16,5.95,5.95,5.3,5.46,3263787.31,3263787.31,-0.4900000000000002
2023-08-17,5.46,5.51,4.52,4.99,4030998.38,4030998.38,-0.46999999999999975
2023-08-18,4.99,5.05,4.84,4.91,1907190.56,1907190.56,-0.08000000000000007
2023-08-19,4.91,5.0,4.86,4.91,919502.63,919502.63,0.0
2023-08-20,4.91,4.94,4.86,4.9,711046.12,711046.12,-0.009999999999999787
2023-08-21,4.9,4.92,4.72,4.76,986593.69,986593.69,-0.14000000000000057
2023-08-22,4.76,4.78,4.5,4.67,2174339.53,2174339.53,-0.08999999999999986
2023-08-23,4.67,4.86,4.65,4.76,2780353.82,2780353.82,0.08999999999999986
2023-08-24,4.76,4.82,4.6,4.66,1425667.92,1425667.92,-0.09999999999999964
2023-08-25,4.66,4.67,4.52,4.55,1618970.22,1618970.22,-0.11000000000000032
2023-08-26,4.55,4.65,4.53,4.6,752418.71,752418.71,0.04999999999999982
2023-08-27,4.6,4.71,4.6,4.68,909567.86,909567.86,0.08000000000000007
2023-08-28,4.68,4.74,4.57,4.67,1314491.31,1314491.31,-0.009999999999999787
2023-08-29,4.67,4.87,4.57,4.8,2027680.67,2027680.67,0.1299999999999999
2023-08-30,4.8,4.81,4.63,4.64,1241340.19,1241340.19,-0.16000000000000014
2023-08-31,4.64,4.68,4.31,4.37,1796736.4,1796736.4,-0.2699999999999996
2023-09-01,4.37,4.42,4.24,4.26,1238047.07,1238047.07,-0.11000000000000032
2023-09-02,4.26,4.4,4.25,4.4,1008417.14,1008417.14,0.14000000000000057
2023-09-03,4.4,4.47,4.36,4.41,807639.64,807639.64,0.009999999999999787
2023-09-04,4.41,4.5,4.36,4.44,1148639.85,1148639.85,0.03000000000000025
2023-09-05,4.44,4.46,4.27,4.38,1376788.54,1376788.54,-0.0600000000000005
2023-09-06,4.38,4.5,4.35,4.46,1136268.05,1136268.05,0.08000000000000007
2023-09-07,4.46,4.54,4.41,4.48,953633.1,953633.1,0.020000000000000462
2023-09-08,4.48,4.49,4.3,4.37,698763.03,698763.03,-0.11000000000000032
2023-09-09,4.36,4.38,4.3,4.32,380462.74,380462.74,-0.040000000000000036
2023-09-10,4.32,4.44,4.12,4.22,1487497.73,1487497.73,-0.10000000000000053
2023-09-11,4.22,4.25,4.03,4.11,1551580.91,1551580.91,-0.10999999999999943
2023-09-12,4.11,4.33,4.09,4.2,1375680.17,1375680.17,0.08999999999999986
2023-09-13,4.2,4.31,4.18,4.25,882981.17,882981.17,0.04999999999999982
2023-09-14,4.26,4.36,4.25,4.27,1021380.96,1021380.96,0.009999999999999787
2023-09-15,4.27,4.38,4.22,4.35,965469.81,965469.81,0.08000000000000007
2023-09-16,4.35,4.42,4.3,4.34,1068917.66,1068917.66,-0.009999999999999787
2023-09-17,4.34,4.39,4.23,4.28,1081116.04,1081116.04,-0.05999999999999961
2023-09-18,4.28,4.46,4.24,4.36,1447375.01,1447375.01,0.08000000000000007
2023-09-19,4.36,4.48,4.34,4.41,995121.07,995121.07,0.04999999999999982
2023-09-20,4.41,4.43,4.31,4.36,1077780.93,1077780.93,-0.04999999999999982
2023-09-21,4.36,4.39,4.21,4.24,877544.1,877544.1,-0.1200000000000001
2023-09-22,4.24,4.28,4.2,4.26,599992.82,599992.82,0.019999999999999574
2023-09-23,4.26,4.32,4.24,4.28,476222.09,476222.09,0.020000000000000462
2023-09-24,4.28,4.31,4.21,4.24,467255.34,467255.34,-0.040000000000000036
2023-09-25,4.24,4.3,4.2,4.27,474845.42,474845.42,0.02999999999999936
2023-09-26,4.27,4.32,4.2,4.26,502808.08,502808.08,-0.009999999999999787
2023-09-27,4.26,4.42,4.2,4.25,1328987.15,1328987.15,-0.009999999999999787
2023-09-28,4.25,4.5,4.24,4.42,1042786.16,1042786.16,0.16999999999999993
2023-09-29,4.42,4.5,4.32,4.4,1367262.29,1367262.29,-0.019999999999999574
2023-09-30,4.4,4.48,4.39,4.46,616058.11,616058.11,0.05999999999999961
2023-10-01,4.46,4.68,4.44,4.65,1486824.57,1486824.57,0.1900000000000004
2023-10-02,4.66,4.69,4.42,4.46,1391768.39,1391768.39,-0.20000000000000018
2023-10-03,4.46,4.52,4.33,4.36,629249.75,629249.75,-0.09999999999999964
2023-10-04,4.36,4.36,4.23,4.31,776739.4,776739.4,-0.05000000000000071
2023-10-05,4.31,4.34,4.25,4.31,699964.78,699964.78,0.0
2023-10-06,4.31,4.43,4.29,4.39,507588.8,507588.8,0.08000000000000007
2023-10-07,4.4,4.42,4.34,4.37,295192.93,295192.93,-0.03000000000000025
2023-10-08,4.38,4.38,4.28,4.34,335210.54,335210.54,-0.040000000000000036
2023-10-09,4.34,4.37,4.05,4.14,1397384.77,1397384.77,-0.20000000000000018
2023-10-10,4.14,4.17,4.06,4.12,812922.68,812922.68,-0.019999999999999574
2023-10-11,4.12,4.15,4.05,4.13,625801.96,625801.96,0.009999999999999787
2023-10-12,4.13,4.15,3.97,4.0,1025801.34,1025801.34,-0.1299999999999999
2023-10-13,4.0,4.1,3.98,4.03,656753.37,656753.37,0.03000000000000025
2023-10-14,4.03,4.1,4.02,4.08,470639.95,470639.95,0.04999999999999982
2023-10-15,4.08,4.15,4.06,4.1,587981.15,587981.15,0.019999999999999574
2023-10-16,4.1,4.28,4.1,4.12,1343113.78,1343113.78,0.020000000000000462
2023-10-17,4.12,4.13,3.83,3.89,1896656.93,1896656.93,-0.22999999999999998
2023-10-18,3.89,3.97,3.85,3.93,1563112.25,1563112.25,0.040000000000000036
2023-10-19,3.93,3.96,3.86,3.93,1025501.84,1025501.84,0.0
2023-10-20,3.93,4.11,3.92,4.0,1825940.08,1825940.08,0.06999999999999984
2023-10-21,4.0,4.16,3.96,4.14,1317695.99,1317695.99,0.13999999999999968
2023-10-22,4.14,4.25,4.07,4.21,1714216.01,1714216.01,0.07000000000000028
2023-10-23,4.21,4.43,4.19,4.38,3799710.0,3799710.0,0.16999999999999993
2023-10-24,4.38,4.5,4.12,4.22,5390801.72,5390801.72,-0.16000000000000014
2023-10-25,4.22,4.34,4.13,4.17,3532357.88,3532357.88,-0.04999999999999982
2023-10-26,4.17,4.38,4.0,4.11,4090855.9,4090855.9,-0.05999999999999961
2023-10-27,4.11,4.15,3.96,4.02,2584228.66,2584228.66,-0.09000000000000075
2023-10-28,4.02,4.14,4.02,4.08,1471834.65,1471834.65,0.0600000000000005
2023-10-29,4.08,4.21,4.03,4.15,2560865.22,2560865.22,0.07000000000000028
2023-10-30,4.16,4.24,4.08,4.18,2961053.77,2961053.77,0.019999999999999574
2023-10-31,4.18,4.25,3.99,4.15,4638843.55,4638843.55,-0.02999999999999936
2023-11-01,4.15,4.86,4.01,4.79,11823889.41,11823889.41,0.6399999999999997
2023-11-02,4.8,4.92,4.47,4.69,10652663.84,10652663.84,-0.10999999999999943
2023-11-03,4.69,4.78,4.47,4.65,5197366.53,5197366.53,-0.040000000000000036
2023-11-04,4.65,4.79,4.61,4.71,2756485.68,2756485.68,0.05999999999999961
2023-11-05,4.71,4.91,4.62,4.77,5112903.54,5112903.54,0.05999999999999961
2023-11-06,4.78,5.16,4.66,5.11,5265692.54,5265692.54,0.33000000000000007
2023-11-07,5.11,5.11,4.77,4.93,3502387.66,3502387.66,-0.1800000000000006
2023-11-08,4.93,5.27,4.89,5.18,3751132.16,3751132.16,0.25
2023-11-09,5.18,5.39,4.7,5.12,7523756.22,7523756.22,-0.05999999999999961
2023-11-10,5.12,5.38,5.05,5.28,4731239.07,4731239.07,0.16000000000000014
2023-11-11,5.28,5.53,5.16,5.39,4771396.65,4771396.65,0.10999999999999943
2023-11-12,5.39,5.52,5.2,5.42,3192385.45,3192385.45,0.03000000000000025
2023-11-13,5.42,5.63,5.17,5.22,5831907.75,5831907.75,-0.20000000000000018
2023-11-14,5.22,5.31,4.82,5.06,4331371.41,4331371.41,-0.16000000000000014
2023-11-15,5.06,5.39,5.05,5.38,3571039.3,3571039.3,0.3200000000000003
2023-11-16,5.39,5.59,5.11,5.2,4575351.84,4575351.84,-0.1899999999999995
2023-11-17,5.2,5.4,4.85,5.11,4238834.56,4238834.56,-0.08999999999999986
2023-11-18,5.11,5.2,4.81,5.06,2423826.88,2423826.88,-0.05000000000000071
2023-11-19,5.06,5.25,4.94,5.23,1909325.3,1909325.3,0.17000000000000082
2023-11-20,5.24,5.36,5.1,5.19,2294451.13,2294451.13,-0.04999999999999982
2023-11-21,5.19,5.27,4.82,4.85,4294268.54,4294268.54,-0.34000000000000075
2023-11-22,4.85,6.29,4.83,6.11,12928534.78,12928534.78,1.2600000000000007
2023-11-23,6.11,6.44,6.05,6.33,7992474.48,7992474.48,0.21999999999999975
2023-11-24,6.33,6.61,6.08,6.17,7163308.55,7163308.55,-0.16000000000000014
2023-11-25,6.17,6.32,6.07,6.17,2493801.36,2493801.36,0.0
2023-11-26,6.17,6.22,5.81,6.18,3026679.09,3026679.09,0.009999999999999787
2023-11-27,6.18,6.37,5.92,6.29,5518941.96,5518941.96,0.11000000000000032
2023-11-28,6.29,6.57,6.06,6.17,6398678.58,6398678.58,-0.1200000000000001
2023-11-29,6.17,6.39,5.98,6.01,2884857.08,2884857.08,-0.16000000000000014
2023-11-30,6.01,6.03,5.85,5.96,2825999.62,2825999.62,-0.04999999999999982
2023-12-01,5.96,6.1,5.89,6.02,1993746.49,1993746.49,0.05999999999999961
2023-12-02,6.02,6.2,6.0,6.17,1781371.09,1781371.09,0.15000000000000036
2023-12-03,6.17,6.25,5.93,6.06,2571740.75,2571740.75,-0.11000000000000032
2023-12-04,6.06,6.33,5.88,6.11,5265170.08,5265170.08,0.05000000000000071
2023-12-05,6.11,6.35,5.97,6.26,3576667.35,3576667.35,0.14999999999999947
2023-12-06,6.26,6.29,5.94,6.0,4718671.72,4718671.72,-0.2599999999999998
2023-12-07,6.0,6.36,5.98,6.29,3148267.98,3148267.98,0.29000000000000004
2023-12-08,6.29,6.55,6.26,6.51,3957069.47,3957069.47,0.21999999999999975
2023-12-09,6.51,7.13,6.51,6.84,6533876.43,6533876.43,0.33000000000000007
2023-12-10,6.84,6.88,6.4,6.61,3319257.05,3319257.05,-0.22999999999999954
2023-12-11,6.61,6.62,5.89,6.1,5672416.75,5672416.75,-0.5100000000000007
2023-12-12,6.1,6.34,6.08,6.23,2761397.24,2761397.24,0.13000000000000078
2023-12-13,6.24,6.33,5.94,6.3,2862521.04,2862521.04,0.05999999999999961
2023-12-14,6.3,6.47,6.1,6.36,2471343.09,2471343.09,0.0600000000000005
2023-12-15,6.36,6.37,5.98,6.04,2333835.74,2333835.74,-0.3200000000000003
2023-12-16,6.04,6.25,5.93,6.17,1497453.29,1497453.29,0.1299999999999999
2023-12-17,6.17,6.28,6.05,6.06,2076777.88,2076777.88,-0.11000000000000032
2023-12-18,6.07,6.12,5.59,5.95,3717189.38,3717189.38,-0.1200000000000001
2023-12-19,5.94,6.04,5.75,5.83,1703388.54,1703388.54,-0.11000000000000032
2023-12-20,5.83,6.11,5.79,5.93,1816453.26,1816453.26,0.09999999999999964
2023-12-21,5.93,6.21,5.86,6.18,2931221.25,2931221.25,0.25
2023-12-22,6.18,6.49,6.12,6.39,4554815.3,4554815.3,0.20999999999999996
2023-12-23,6.39,6.43,6.1,6.34,6697092.57,6697092.57,-0.04999999999999982
2023-12-24,6.34,7.18,6.32,6.84,9372595.58,9372595.58,0.5
2023-12-25,6.84,7.16,6.66,6.97,5009058.85,5009058.85,0.1299999999999999
2023-12-26,6.97,7.8,6.63,7.35,9709654.78,9709654.78,0.3799999999999999
2023-12-27,7.35,7.44,6.98,7.24,4791991.55,4791991.55,-0.10999999999999943
2023-12-28,7.24,8.26,7.22,7.81,10437790.81,10437790.81,0.5699999999999994
2023-12-29,7.81,7.88,7.37,7.57,5813176.49,5813176.49,-0.23999999999999932
2023-12-30,7.57,7.81,7.32,7.36,3041523.58,3041523.58,-0.20999999999999996
2023-12-31,7.36,7.71,7.14,7.22,2415081.67,2415081.67,-0.14000000000000057
2024-01-01,7.22,7.64,7.14,7.6,1945826.63,1945826.63,0.3799999999999999
2024-01-02,7.6,7.72,7.14,7.17,2848688.7,2848688.7,-0.4299999999999997
2024-01-03,7.18,7.38,5.88,6.43,6237233.92,6237233.92,-0.75
2024-01-04,6.43,6.72,6.36,6.53,2240246.85,2240246.85,0.10000000000000053
2024-01-05,6.53,6.64,6.16,6.43,2493708.19,2493708.19,-0.10000000000000053
2024-01-06,6.43,6.44,6.01,6.31,1721820.18,1721820.18,-0.1200000000000001
2024-01-07,6.31,6.45,5.92,6.0,1373058.26,1373058.26,-0.3099999999999996
2024-01-08,6.01,6.24,5.66,6.24,2939688.96,2939688.96,0.23000000000000043
2024-01-09,6.24,6.28,5.71,6.01,3192609.82,3192609.82,-0.23000000000000043
2024-01-10,6.01,6.75,5.93,6.57,3830777.16,3830777.16,0.5600000000000005
2024-01-11,6.57,6.97,6.51,6.82,4026266.3,4026266.3,0.25
